"id","code","name","parent_id","enabled","dest"
781,"K73","特殊灯具",723,1,"工矿、航空、铁路、医疗、舞台、新闻、水下照明等用的灯具。防爆灯具入K35。专用标志与信号灯具按专业各入其类。"
782,"K74","灯具附件",723,1,"镇流器、启动器、灯头、灯座、开关等。"
783,"K80","电源综合",724,1,"术语、符号、电源设备分类、通用试验方法等。"
784,"K81","交支流电源装置",724,1,"稳压、变流、整流、变频等电源装置。"
785,"K82","化学电源",724,1,"原电池、燃料电池、贮备电池、仪器用电池等。"
786,"K83","物理电源",724,1,"温差发电器、热离子发电器、太阳光伏电源等。"
787,"K84","蓄电能装置",724,1,"铅蓄电池、蓄能器等。"
788,"K85","电源设备",724,1,
789,"K90","电工生产设备综合",725,1,"术语、符号、设计计算方法等。"
790,"K91","电工材料生产设备",725,1,"电线、电缆用退火、冷拨、涂漆、包绝缘层设备，绝缘材料制造设备等。"
791,"K92","电机生产设备",725,1,"线圈绕制、浸渍，外壳制造设备，张弓机、校正机等。"
792,"K93","电器生产设备",725,1,
793,"K94","电瓷生产设备",725,1,"泥料制备、真空挤制成型加工、研磨、熔烧、施釉、上砂、装配等设备。"
794,"K95","电光源与灯具生产设备",725,1,"吹泡机、接管机、绕线机等。"
795,"K96","蓄电池生产设备",725,1,
796,"K97","其他电工生产设备",725,1,
797,"L00/09","电子元器件与信息技术综合",11,1,
798,"L10/34","电子元件",11,1,
799,"L35/39","电真空器件",11,1,
800,"L40/49","半导体分立器件",11,1,
801,"L50/54","光电子器件",11,1,
802,"L55/59","微电路",11,1,
803,"L60/69","计算机",11,1,
804,"L70/84","信息处理技术",11,1,
805,"L85/89","电子测量与仪器",11,1,"工频仪表入N20/29。"
806,"L90/94","电子设备专用材料、零件、结构件",11,1,
807,"L95/99","电子工业生产设备",11,1,"生产工艺随产品入各有关类目。"
808,"L00","标准化、质量管理",797,1,"标准化工作法规、导则，质量管理法规、导则，产品质量认证制度等。"
809,"L01","技术管理",797,1,"技术文件管理、能源管理、设备与工具管理等。"
810,"L02","经济管理",797,1,"计划、供销、财务、劳资管理等。"
811,"L04","基础标准与通用方法",797,1,"术语、符号、分类、使用环境条件与试验方法。"
812,"L05","可靠性和可维护性",797,1,"对各类电子设备及其元器件的可靠性设计、要求、分析和预测，以及抽样、评定和热设计等。"
813,"L06","电磁兼容",797,1,"电子设备获得电磁兼容性的必要条件和程序，对人的电磁辐射的预测性和控制等。干扰和抗干扰入此。"
814,"L07","电子计算机应用",797,1,
815,"L08","标志、包装、运输、贮存",797,1,"各类电子产品的包装器材，包装和防护、贮存、运输的要求，测试和检验等。"
816,"L09","卫生、安全、劳动保护",797,1,
817,"L10","电子元件综合",798,1,"电子元件的系列、外形尺寸、一般规定、通用试验方法等。"
818,"L11","电容器",798,1,"各种介质的固定和可变电容器、真空电容器等。"
819,"L13","电阻器",798,1,"各种固定电阻器、可变电阻器、半可变电阻器。"
820,"L14","电位器",798,1,
821,"L15","敏感元器件及传感器",798,1,"热敏、湿敏、光敏、气敏、压敏、磁敏、力敏元器件及传感器等。"
822,"L17","电感器、变压器",798,1,"各种电感器、电源变压器、脉冲变压器、音频变压器、特殊变压器及其构件等。"
823,"L18","滤波器、延迟线",798,1,"各种晶体、压电陶瓷、机械、阻容网络滤波器、声表面波滤波器和延迟线。"
824,"L19","磁性元器件",798,1,
825,"L21","石英晶体、压电元件",798,1,"各种频率控制、选择用压电晶体单元和压电陶瓷器件、晶体振荡器、声表面波振荡器等。"
826,"L22","开关",798,1,"扭子、旋转、按键、微动、凸轮、键盘等各种开关。"
827,"L23","连接器",798,1,"矩形、圆形、印制电路、带状电缆以及射频、视频、音频、设备、仪器、电源用的各种连接器（包括压接、绕接连接器等）和光纤、光缆连接器。"
828,"L24","安装、接线连接件",798,1,"电子元器件用插座、灯座、保险丝座、接线座、接线板、接线片、焊片、贵金属接点等。"
829,"L25","继电器、斩波器",798,1,"电磁、电子、混合、热延时、密封、真空等各种继电器、斩波器。"
830,"L26","波导同轴元件及附件",798,1,"波导、同轴、谐振腔、功率分配、交换、阻抗、匹配、滤波灯元器件及附件等。"
831,"L30","印制电路",798,1,"印制版及其组件、器件。"
832,"L31","电声器件",798,1,"广播、通信用各种电声器件。助听器入此。"
833,"L33","电子设备专用微特电机",798,1,"伺服及随动系统用电机入此。手摇电机入K24。"
834,"L34","其他电子元器件",798,1,
835,"L35","电真空器件综合",799,1,"型号、命名、术语、参数、符号、外形尺寸、管基尺寸、引出帽连接尺寸、灯丝电压系列、通用测试方法等。"
836,"L36","收、发信管",799,1,"各种收、发信放大管和发射管。"
837,"L37","微波管",799,1,"磁控管、行波管、速调管、返波管、气体放电管、噪声管等。"
838,"L38","电子束管",799,1,"示私波管、显像管、指示管、显示管、摄像管、存贮管、测试图等。"
839,"L39","其他电真空器件",799,1,"射线管、光电倍增管、整流管、闸流管、放电管、数码显示管、真空开关管、稳压管、稳流管等。吸气剂入此。"
840,"L40","半导体分立器件综合",800,1,"术语、符号、型号命名、通用测试方法等。"
841,"L41","半导体二极管",800,1,"小信号二极管、电压调整二极管、基准电压二极管、电流调整二极管、隧道二极管、阶跃二极管、混频二极管、变容二极管等。"
842,"L42","半导体三极管",800,1,"高低频小功率三极管、高低频功率三极管（包括达林顿管）、开关三极管及三极以上的半导体管。"
843,"L43","半导体整流器件",800,1,"半导体整流器、整流二极管、闸流管、整流堆、整流桥等。"
844,"L44","场效应器件",800,1,
845,"L45","微波、毫米波二、三极管",800,1,
846,"L46","温差电致冷足见与器件",800,1,"致冷块、致冷、低温阻件、器件等。"
847,"L47","其他",800,1,"液晶体入此。"
848,"L50","光电子器件组合",801,1,"术语、符号、型号命名、外形尺寸、通用技术要求、试验方法、测试方法等。"
849,"L51","激光器件",801,1,"气、液、固体激光器等。"
850,"L52","红外器件",801,1,"红外辐射、红外探测器等。"
851,"L53","半导体发光器件",801,1,"发光二极管、光电子显示器等。"
852,"L54","半导体光敏器件",801,1,"光敏二极管、三极管等。"
853,"L55","微电路综合",802,1,"术语、符号、通用技术要求和试验方法等。"
854,"L56","半导体集成电路",802,1,"单片和多片数字电路、模拟电路、接口电路、微型电路、专用电路、电荷藕合器件等。"
855,"L57","膜集成电路",802,1,"薄膜集成电路、厚膜集成电路。"
856,"L58","混合集成电路",802,1,"各种半导体和膜混合集成电路、微波电路等。"
857,"L59","微型组件",802,1,
858,"L60","计算机综合",803,1,"术语、符号、计算机及其结构膜块的基础标准、通用技术条件、试验方法、检验规则、组装技术等。"
859,"L61","计算机的设计和质量评价",803,1,
860,"L62","计算机设备",803,1,"各种大、中、小型通用计算机、微型计算机、总线、专用计算机的技术条件和测试方法等。"
861,"L63","计算机外围设备",803,1,"磁带机、磁盘机、磁鼓机、纸带阅读机、显示器、绘图仪、打印机、联机设备、通信控制机、综端设备等。通用办公机具入Y54。"
862,"L64","数据媒体",803,1,"各种磁带、纸带、纸卡、磁盘、光盘、信贷卡、信别卡、连续格式纸等的尺寸和质量要求等。磁原带入G83。"
863,"L65","系统设备接口",803,1,"系统内部、外部接口。"
864,"L66","受计算机控制的器具",803,1,"机器人、电子游戏机、计算机听写系统等。"
865,"L67","计算机应用",803,1,"应用软件（包括术语），应用系统模块，CAD、CAM、CAT技术等。"
866,"L70","信息处理技术综合",804,1,"术语、符号等。"
867,"L71","编码、字符集、字符识别",804,1,"编码技术，字符识别，各种字符集在媒体上的表示方法，其他控制功能编码等。"
868,"L72","数据元表示方法",804,1,"数据元表示法规则，检验字符算法等。"
869,"L73","信息处理系统设计与文件编制",804,1,"以计算机为基础的符号、表格、图样、文件编制、程序设计、判决表等。"
870,"L74","程序语言",804,1,"各种通用、专用、高级、汇编、程控语言，数据描述语言等。"
871,"L75","标号和文卷结构",804,1,"磁带、磁盘的标号，数据文卷结构编制等。"
872,"L76","文本准备与交换",804,1,"文本结构，文本准备，有关符号，用户要求，文本交换程序等。"
873,"L77","软件工程",804,1,"软件工程、设计规范等。"
874,"L78","数据信息",804,1,"数据通信控制规程，公用数据网络，物理接口特性等。"
875,"L79","计算机开放与系统互连",804,1,"高层网络协议及开放系统互连。"
876,"L80","数据加密",804,1,
877,"L81","计算机图形",804,1,
878,"L85","电子测量与仪器综合",805,1,"术语、命名、误差、一般要求、通用试验方法、测量技术等。"
879,"L86","通用电子测量仪器设备及系统",805,1,"频率、时间和相位测量设备，信号发生器，电测量指示仪表，数字式电压表，电压标准功率测量设备，噪声测量设备，衰减测量设备，电路参数测量设备，场强、干扰测试仪等。"
880,"L87","电子试验用仪器设备",805,1,"测试接收机，电子元器件用的测量设备及其附件，各种环境条件试验和检验用的测量设备等。"
881,"L88","其他电子仪器设备",805,1,
882,"L89","电源、电源装置",805,1,"电子设备专用稳压、稳流、变频等电源装置。"
883,"L90","电子技术专用材料",806,1,"电子工业专用的各种特殊要求的材料及新型材料等。"
884,"L91","电子设备用导线、电缆",806,1,"射频、带状电缆和微细绝缘安装导线等。"
885,"L92","电子设备用绝缘零件",806,1,"各种陶瓷、塑料安装零件等。"
886,"L93","电子设备用金属件",806,1,"各种金属制零件、专用紧固件。"
887,"L94","电子设备机械结构件",806,1,"电子设备用机箱、机柜、面板、机架等。"
888,"L95","电子工业生产设备综合",807,1,"术语、符号、分类、命名等。"
889,"L96","表面防护设备",807,1,
890,"L97","加工专用设备",807,1,"金属与非金属切削、冲压、铸、锻、焊、热处理等专用设备、工具、模具及夹具，电子元器件、整机工艺加工专用设备等。通用工艺设备入J40/49。"
891,"L98","检验装用设备",807,1,"电子产品质量检验专用的设备。"
892,"L99","其他生产设备",807,1,
893,"M00/09","通信、广播综合",12,1,
894,"M10/29","通信网",12,1,
895,"M30/49","通信设备",12,1,
896,"M50/59","雷达、导航、遥控、遥测、天线",12,1,
897,"M60/69","广播、电视网",12,1,
898,"M70/79","广播、电视设备",12,1,
899,"M80/89","邮政",12,1,
900,"M90/99","通信、广播设备生产机械",12,1,
901,"M00","标准化、质量管理",893,1,"标准化工作法规、导则，质量监督法规、导则，产品质量认证制度等。"
902,"M01","技术管理",893,1,"技术文件管理，能源管理，设备、工具管理等。"
903,"M02","经济管理",893,1,"计划、供销、财务、劳资管理等。"
904,"M04","基础标准和通用方法",893,1,"术语、符号、产品分类和命名规则、使用环境条件及其试验方法、设计计算方法、防干扰、防雷、接地、设备和线路性能测试方法等。电子基础标准和通用方法入L类。"
905,"M05","通用零部件、线路器材",893,1,"通信、广播、电视中通用零部件、接插件、结构件、器材、线路器材等。通用电子元器件入L类。"
906,"M07","电子计算机应用",893,1,
907,"M08","标志、包装、运输、贮存",893,1,
908,"M09","卫生、安全、劳动保护",893,1,
909,"M10","通信网络综合",894,1,"术语、符号、通用方法、电报电码、传真样张等。"
910,"M11","通信网技术体制",894,1,"市内电话网、全国自动电话和电报网、移动通信网、数字通信网、图像网等技术体制。"
911,"M12","通信网编号、信号、连接",894,1,"市内电话网、用户电报网及其他通信网的编号、电话信号等。"
912,"M13","通信网结构",894,1,"电话网、电报网、数字通信网、光通信、卫星通信网结构及数字网网同步等。"
913,"M14","通信网传输系统接口",894,1,"载波、微波、卫星等通信网接口。"
914,"M15","通信网性能指标及测试",894,1,"电路相位突变测试方法，通信网可靠性及其测量方法等。"
915,"M16","信息传输指标",894,1,"传真、图像、电报、电话、数字等传输标准。"
916,"M17","传输系统组群、频谱安排",894,1,"载波组群、PCM组群、载波、微波移动通信频谱等。"
